"Name","Effect.Size","P.Value"
"FNBP4",0.17923844190732,1.2739072338339e-06
"NDUFS3",-0.345867667090595,4.762407077272e-20
"CHMP2B",0.00336819078616576,0.910954041452718
"TP53BP1",0.215665443365777,7.70100715901998e-12
"OSBP",0.0715403013762682,0.000491879268060814
"ZC2HC1A",-0.455167537707295,1.10346977997375e-20
"CHMP3",-0.198313767274689,0.000948021258575522
"POLR1A",0.486447244620737,3.7131640559856e-39
"VAMP8",0.389824427274023,4.40589914593953e-21
"CAPG",0.531020680276455,4.35241910039475e-21
"STAM2",-0.0816969493410577,0.000409321226653277
"STRN",0.0507189020321871,0.0165582433206133
"MFN1",-0.012776194222632,0.642924501416146
"GATB",-0.0721952148235614,0.0305928376815727
"CTCF",0.217969320961122,7.4351677041152e-15
"ARCN1",0.239889043582936,5.13963366105488e-14
"CBL",-0.114449850507758,0.00134833397702147
"MCAM",-1.53754047825427,1.48259110946567e-49
"GPC1",-0.410874504078418,2.42886874116184e-13
"FARP2",-0.0355097874863524,0.280006857911839
"SP100",0.228748258730201,1.89301655995683e-09
"DNAJC10",0.57673437309805,4.62719890566648e-33
"TUBB4A",-1.97692645880395,1.02525983960704e-64
"DGUOK",-0.00769320079973969,0.896989088967347
"HAT1",0.411432332399245,2.24038862645467e-19
"LAMC2",0.511845096374314,2.8020803338479e-12
"MCM6",0.71067084283487,2.61487025177195e-30
"RAB3GAP1",0.0559483512329801,0.000924649276846618
"DARS1",0.376362578370594,1.1230886632424e-40
"AGPS",0.229060404386569,1.95674109835091e-13
"NID1",-1.21779594590058,1.83294823559865e-45
"ECE1",-0.332303029370642,1.30835258119017e-22
"PPAT",0.220636399755515,3.15241603472672e-11
"PAICS",0.48480244107707,4.10859888432808e-22
"NOA1",0.145426328812884,0.000618313341982023
"GSK3B",-0.264189625326835,2.15019699631375e-11
"PDCL3",0.0385385350802221,0.252402602565452
"TXNDC9",0.196889331961152,1.99332458800167e-06
"RPL31",0.300495487418162,9.83603549377836e-14
"LXN",-0.121451357315124,0.00307165651364796
"MFSD1",-0.0914712080241498,0.0784640120293816
"CASP8",0.198855566246861,5.16505266232086e-10
"NOP58",0.540359006162156,6.80035390409961e-50
"OCIAD1",-0.0382670434931568,0.168699925962314
"SLAIN2",-0.140981586604695,4.58792110812619e-06
"YWHAE",-0.134555659022417,1.69343873640825e-07
"COPS4",-0.213089428108936,3.9107091815219e-14
"CUL3",-0.0459335898975142,0.0119069739735122
"GUCY1B1",-0.436235462514713,2.47111529212335e-13
"RAPGEF2",-0.0869634474759513,0.142847642448304
"ZNF638",0.259771945734701,3.50571662442555e-20
"SLC30A9",0.0696053143706931,0.0663862688731719
"SLC4A4",-1.33872765222581,4.54481139983721e-43
"FGF2",-1.23980843315108,3.14866863451045e-47
"RBBP5",0.180166216312368,2.79379026920671e-11
"MLPH",-0.635254579580479,1.5046057813376e-11
"CP",-1.02654605030976,2.88711728296288e-23
"PSMD3",0.264675613496681,2.59981521852319e-34
"STAT3",-0.0240557820288387,0.351380967822231
"NNT",-0.26697585499058,4.64538642532106e-10
"NSUN2",0.520404799969427,1.80579821244664e-46
"UFSP2",-0.0788922183140238,0.0020249917113981
"KLKB1",-0.623809507518332,2.80208722579196e-14
"CAD",0.466945695360897,2.05940683857995e-47
"RAB10",0.0780502406889994,0.00295062254416794
"GTF3C2",0.30653814764811,5.87462406971588e-27
"MMRN1",-0.541755829545749,2.12533384579485e-17
"HOOK2",-0.00106545207710862,0.971160599134051
"COL5A3",-1.164473866682,2.20454437533088e-42
"ICAM1",0.458218838247547,2.00663296421931e-17
"F13A1",-1.13847691420134,3.0586930453449e-32
"NUP54",0.434183738527075,1.11884116883249e-50
"SEPTIN11",-0.0538661404224119,0.0427792739270376
"SCARB2",0.0588148376030463,0.0951094187944576
"ANXA3",0.695559136573901,7.57349650374277e-22
"ARSB",-0.125963018671835,0.00293258190315614
"SLC12A7",0.110044514208848,0.00119693200664107
"SDHA",-0.328850445062929,1.23978668022978e-20
"PDCD6",-0.0383800646818137,0.214727266396384
"XRN1",0.20633245472269,5.24479052492356e-15
"GRPEL1",0.622686361196917,1.96088564069543e-36
"LMAN2L",-0.0361456469249548,0.18663959515479
"CDV3",0.010346655971475,0.856666869190147
"MRPL3",0.355448919820891,4.40866148850717e-14
"GALNT7",0.0646357154427981,0.196269793019159
"BST1",0.000102808248365404,0.998849878598748
"DNAJB11",0.285516722758658,4.81766209171761e-12
"SSR3",0.495246114280561,5.12037772262648e-09
"MCM2",0.560868001227045,4.71923145241303e-26
"RAB7A",0.13763711659657,3.18580125294867e-08
"ZFR",0.29873326486067,2.47625732171211e-33
"GOLPH3",0.194135030914564,1.90084926760445e-07
"SUB1",0.0786060666040117,0.139387978132033
"VCAN",0.590241251391027,5.77916267577637e-12
"MSH3",0.0645160554163041,0.0834187693619194
"THOC3",0.51861059288883,1.80062709955422e-43
"RPL26L1",0.460881135998901,1.89975913286094e-18
"RAI14",-0.123056276634695,0.0317220945075471
"TARS1",0.107950854995242,0.000560954431355258
"TNC",-0.00410563695342965,0.970380717872533
"AMBP",-1.02982424428613,4.84870340272015e-42
"CASP6",-0.0371870237373212,0.501542389822626
"PAPSS1",0.291071979530098,1.64191374537916e-20
"SEC24B",-0.0392435068162528,0.0200046327247394
"LSG1",0.439184982631095,3.02823374511393e-24
"PCNP",0.236136303144652,4.22725230149491e-07
"SSBP1",0.549434254630333,4.09738588951913e-19
"PECR",-0.291134129845253,3.1141974723202e-09
"VDAC1",0.595072447284033,2.74317922769145e-29
"XPO5",0.84878445152033,8.63729929091252e-62
"NRP1",-0.268781382248379,2.28697179612689e-09
"TNPO3",0.163777187669851,4.9071463316625e-12
"TAX1BP1",0.178255825600473,0.00139453155036527
"CPVL",-0.531650193783604,1.19023798030489e-15
"HIBADH",-0.0870591340496263,0.128808030144318
"POLB",0.338420108046288,1.11501049087092e-16
"NBN",0.300600120405177,3.09240873110572e-18
"ANXA11",-0.140709385193589,2.68355090198633e-06
"PRDX5",0.114642267249549,0.104060605347176
"MGST2",0.041600708138354,0.242512158282109
"BLVRA",-0.567938767200534,4.63487797155874e-22
"USP4",0.0463407951045165,0.138888649877439
"PTPN23",-0.0348202239601895,0.0189354935181706
"PRKAR2A",-0.211725857118219,7.22998811932564e-13
"EXOSC7",0.134807007522789,5.08689504582554e-07
"MCCC1",-0.103771933551288,0.0133368509884197
"SLC25A13",0.393893618476644,2.80652329217638e-12
"CPT1A",-0.295122391840495,3.49468452090508e-09
"TCIRG1",0.291567322932439,1.22590449776891e-08
"PRKAR2B",-1.10541772618898,6.83415408449295e-66
"ABCB1",-0.319405455530471,7.26785895006501e-05
"CDK6",-0.0328076444575759,0.449466720274506
"EIF4H",-0.0064775569160336,0.861296005964435
"SMARCA2",-0.00149455809471808,0.959949169377878
"SH2D4A",0.293669820459866,6.43776301534462e-08
"ACAT1",-0.611135829522534,2.16497762514732e-37
"ADAP1",0.213300541498932,3.821694255276e-06
"MAD1L1",0.268287439556668,1.15311520393905e-18
"HNRNPH3",0.184932902092439,4.60076654105736e-14
"CCAR1",0.348995659476651,3.99806202881371e-31
"REXO2",-0.273334923573343,0.000286022949394856
"PIK3C2A",0.13542838752348,1.41485940784989e-06
"HPX",-1.0665284965596,1.92082541752078e-29
"BTAF1",0.110637764550644,0.00863783798189427
"GLT8D1",0.0461453811853805,0.415841939372365
"RBM6",0.151103619512484,0.000276637532011962
"ITIH4",-0.760599850830609,4.18128175163292e-20
"GID8",0.0920475304288122,0.00221751242873344
"DIDO1",0.405759959725198,1.60589850147687e-38
"PRPF6",0.45955886198563,1.3948858723169e-50
"TIMP3",-0.984720137142134,2.23771081962773e-20
"FBXO7",-0.336225611583546,2.53326309530734e-13
"EIF2B2",0.27744356848353,8.52999819297903e-23
"NDUFA9",-0.598188421121084,1.18767380735772e-27
"TAPBPL",-0.017004649399164,0.812401672954195
"CPSF6",0.415587653611648,5.80987786856716e-35
"TMTC3",0.0616558909239364,0.0747487130766653
"LUM",-1.48016027108179,2.03324072661524e-41
"TMPO",0.668336362698199,1.25756431951867e-41
"SNRPF",0.540332246042135,3.24773010737212e-12
"CDK2",0.175125095678645,1.43210427582022e-07
"SUOX",-0.54515141277099,2.38536052899916e-27
"SMARCC2",0.153605102100243,4.14487477150226e-14
"C12orf10",0.101821610357271,0.00118795501707816
"RB1",0.727837111140804,2.23710618932657e-35
"SBNO1",0.47223138154371,6.22222828166754e-31
"VPS37B",-0.00879975122377167,0.793180245560094
"MBNL2",0.814411569910952,1.96262632012641e-35
"RAB20",0.303425772647495,6.2402434652869e-12
"NOP9",0.335086768863898,1.29556906564536e-21
"L2HGDH",-0.00239716477121853,0.952000068763334
"ITPK1",-0.15112911294839,4.25035981150043e-05
"TRIP11",0.118062476057916,8.60813692355645e-07
"EMC4",0.181007721555564,2.16928550019157e-08
"MFAP1",0.360168072753677,2.46353969729419e-28
"SORD",0.569926733417968,3.46688870275873e-32
"SLC27A2",0.043861823275431,0.443648965884967
"SRP14",0.381900594284857,4.5656527212886e-25
"COMMD4",-0.169190433695869,8.15828195203e-07
"WDR61",-0.0216292990678453,0.2859612000506
"MAN2C1",-0.496122722583679,1.89506216080013e-38
"PML",0.529617067422241,4.76056695329881e-38
"HEXA",-0.318817071577801,2.25547056834189e-07
"SCAMP2",-0.0108798821698412,0.761679560520445
"MFGE8",-0.0413522970387156,0.517330924801176
"IQGAP1",-0.0698288910769969,0.0100558944386628
"EFL1",-0.0815867631080909,0.000337027057589273
"SEC11A",0.242235320913773,9.94499467035179e-10
"ABAT",-0.142399628633676,0.0728609388577948
"PMM2",0.215204178894934,2.7414499052824e-05
"ITGAX",0.607190093368736,1.02697532209269e-21
"UQCRC2",-0.270178295666237,1.50814921031346e-15
"DHX38",0.171516607765163,5.64626030355994e-13
"CDH11",0.132994010395586,0.00694906563181835
"CDH13",-0.505867854596902,4.37511529767032e-18
"NDUFB10",-0.27377581492533,8.31723985219895e-14
"GALNS",0.00618161726258788,0.891365592338152
"NCOR1",-0.0648515783037669,0.14416028707077
"COPS3",-0.170120364652273,1.56594858008646e-15
"NOB1",0.304591711944762,2.19938037775877e-11
"PRPSAP2",-0.315209626291908,5.88490756389341e-28
"PCTP",-0.274501123941589,7.07299091963038e-10
"CLTC",-0.0130026009466705,0.586208096649441
"AFG3L2",-0.0520766862159372,0.189862417434097
"IMPA2",-0.432017598703492,3.84042307529147e-09
"GALNT1",0.112391945364924,0.0102609326496332
"RMC1",-0.0844606817902031,0.000965454442081567
"NPC1",0.419516167574919,8.32977084540077e-19
"MYH10",0.289538780330097,4.11035226778757e-06
"ARRB2",0.0370618525334484,0.385034065381181
"ARHGDIA",-0.331874886319864,8.42408750207336e-05
"FN3KRP",-0.637644017692368,2.93084780198436e-25
"MBD1",0.0312019458133162,0.384062149846953
"ERBB2",0.00170048061446396,0.964390176985053
"IGFBP4",-0.0962839418844781,0.0711756900898528
"TXNL4A",0.047123692728517,0.229159316171511
"AKAP8",0.384303390494583,2.25892029463433e-29
"PFKL",-0.0838710195817679,0.00372692906804936
"SH3GL1",-0.0115335542991247,0.675854518491612
"ARMC6",0.228017509497519,1.17339445538686e-12
"SMG9",-0.0237592477617542,0.482353184999164
"SCYL1",0.0751603446486648,0.00294444216089088
"AKT1",-0.213535723079118,2.68178949484402e-09
"SAE1",0.448519400716164,2.28052638875254e-30
"BCAM",-1.35897996973222,5.11274318481312e-55
"EPN1",-0.176624359608151,4.26259397021666e-12
"FBN3",-0.473319227887569,3.48134955407602e-11
"ECSIT",-0.14238094697795,8.09030533946187e-05
"TIMM44",0.278980280832495,2.72337347103786e-18
"PSMB6",-0.290974496900096,3.86724846455823e-09
"RPS11",0.386417562388725,5.6224517545565e-29
"RCN3",0.601495046871914,6.47489402676519e-18
"PGD",0.268460839716849,1.85341949632208e-12
"SH3BGRL3",-0.033823667973675,0.485643996628077
"FCN3",-0.66128672527769,2.83513240842151e-18
"TINAGL1",-0.929815204127459,7.18150028756173e-42
"FNBP1L",0.213901567742466,3.15043835156895e-09
"CTTNBP2NL",0.0314436188779074,0.197528116663312
"PSMA5",0.096498456759456,3.71450580448642e-05
"CD53",0.109568770246959,0.0831905538224323
"MPC2",-0.33729326135301,1.19920671759823e-12
"PRCC",0.175433674175323,2.96666201414773e-07
"PRUNE1",-0.303368891481355,2.80296754963937e-14
"SF3B4",0.5938682961477,5.30672573789461e-28
"CGN",-0.109931693506313,0.0332677961258352
"S100A11",0.975062088191437,4.14184601143987e-34
"ADAMTSL4",-0.873145424031583,2.77004891916942e-36
"CERS2",0.544513840760468,2.37842126272748e-25
"POGZ",0.0202719522493768,0.480673022465762
"GOLPH3L",-0.0792734531659138,0.120776977433942
"EIF2D",-0.12606859170876,1.19545755506609e-05
"ACP1",-0.0639371177108963,0.119959489807833
"LBR",0.391432382832094,4.52540244203295e-21
"EPHX1",-0.754289337695339,6.06213798527756e-36
"ARL8A",-0.291427053156483,3.37958290851318e-07
"PDIA6",0.335509785775956,6.93476691901132e-17
"RHOB",-0.525276228752606,1.57540330167523e-12
"GALM",-0.432626151017527,9.67119728346084e-12
"SNRPG",0.43932768091336,2.7027188428431e-39
"MRPS5",0.294688333319493,6.04070221442107e-14
"TPRKB",-0.0415721535524484,0.218487501039362
"EXOC6B",-0.476642290811275,2.18865509469692e-29
"RTKN",0.493269085640201,3.18823171316153e-25
"RALB",-0.0356085017546564,0.336488289177138
"UBXN4",0.199110752852876,1.58504694077063e-10
"POLR2D",0.145993380284831,9.40040704963884e-08
"SCRN3",-0.639491203587388,1.17216750627789e-34
"WIPF1",-0.140795676418623,0.00043619063901927
"LNPK",-0.30457724300069,9.57360524465242e-18
"NRP2",-0.848131658618794,2.95524249967034e-25
"COPS7B",-0.0776990724544451,0.011117335513675
"RAB5A",0.063881853764899,0.103997785064152
"CNOT9",0.27670123665731,2.17730639330354e-28
"DNPEP",-0.225207600349308,4.65583733941161e-11
"DYNC1LI1",0.0282039824151252,0.179186492807828
"ARL6IP5",-0.296429960406079,1.40329735248666e-20
"ITIH1",-0.602011636400467,2.81547146252873e-13
"LIMD1",-0.245096063097931,1.73917544731921e-19
"ABHD10",0.0271768014982609,0.449609379417151
"RABL3",0.177240160967554,6.89607810294671e-10
"ATP6V1A",0.0638714987903361,0.00560166059428963
"ALDH1L1",-0.5490131745071,3.26844872367693e-09
"FTH1",-0.145090107169347,0.0185085496549786
"ENOPH1",0.0666797131402087,0.0590265072173083
"GC",-1.08559477772399,2.27090300564957e-22
"PYURF",-0.195251973571173,0.00116565260676728
"TBCK",-0.317631092482081,5.2905084206174e-18
"CISD2",0.297057395423861,3.36854142562966e-15
"SPATA5",-0.0445794353998211,0.106590295146783
"FABP2",-1.21277565108656,1.35768534356361e-20
"SETD7",-0.487285167821686,5.5470844411937e-14
"NAF1",0.444764757145012,2.29022855770852e-19
"SFRP2",0.109231814041932,0.438469468954958
"NDUFS6",-0.557299318182941,5.81857505299391e-29
"OTULINL",0.439324023298766,4.81139799646802e-15
"RPL37",0.571383987639988,6.5254550027652e-06
"GZMA",-0.659514493933783,9.50769922759317e-12
"PELO",-0.0673171333674746,0.0354487726581761
"HAPLN1",-1.37325150778624,1.12819848813465e-43
"IQGAP2",-0.612519628320533,1.80086392754426e-24
"RASA1",0.0595323800888398,0.0450495836948149
"YIPF5",0.269662539274725,6.74093394791568e-12
"ARHGAP26",0.0545159627231787,0.141775134367751
"NHP2",0.491948291317108,3.68265627173515e-24
"ZMAT2",0.250814688114722,1.47725548628387e-11
"HIGD2A",-0.0183956877566721,0.699311251328227
"MMUT",-0.154915849948414,1.16742711864838e-05
"PPP1R18",0.0753170629556963,0.161829135006636
"PHIP",-0.0160425384048231,0.551120085562358
"PM20D2",0.0339044475553572,0.667490469651259
"QKI",-0.162330178892037,1.26125462519463e-06
"GGCT",0.0137154361018868,0.795374940847176
"EGFR",-0.4347153006959,1.43499699062296e-36
"CCT6A",0.278970364068809,8.81628413649054e-19
"SLC12A9",0.161745478236497,5.1753919194838e-08
"TRIM4",0.0171235407366161,0.527362174988667
"ZC3HAV1L",0.00683269566650572,0.83434051868586
"NOM1",0.640173853652075,1.8448437268182e-26
"NONO",0.372152089912819,1.54843617295076e-48
"DOCK11",-0.0724546147550612,0.0640654588716562
"ATP6V1B2",0.00667402762714504,0.776540509605994
"BIN3",-0.571963086980544,3.89290089832435e-32
"DOCK5",-0.0830444359040169,0.00799359530829616
"ARMC1",-0.103130328680875,8.79340287384284e-05
"MRPS28",0.327027158493355,9.81364100817817e-09
"LACTB2",0.366530029016727,4.28384863694407e-10
"NDUFB9",-0.424033867094373,1.40551137185227e-24
"TATDN1",-0.121152036583166,0.0258617226531138
"PLIN2",0.734025965401918,8.96482011588729e-25
"FAM120A",0.0813274429265717,2.69865060863664e-05
"LCN2",1.06290032108993,1.46154884891216e-18
"GLUD1",-0.0275294681929811,0.435650971466206
"ADD3",-0.526350012481802,4.3451523517061e-45
"HABP2",-0.324002361090601,1.19772357928609e-06
"SORBS1",-1.67155203633585,5.48157016966105e-38
"BCCIP",0.423970878186616,9.32504370720017e-24
"LIN7C",0.0301581269045365,0.303303664152315
"HSD17B12",0.384445785462171,5.31738087125128e-16
"SERPING1",-0.849672376641359,5.58856653686934e-27
"SSRP1",0.624633627288341,2.10908291941758e-36
"TMX2",0.145586743693405,0.000772443441326615
"ENDOD1",-0.56288317388197,3.43532499814384e-41
"ATM",-0.0127657992601149,0.697681947088044
"AASDHPPT",0.132283292123655,6.4447922364135e-05
"LAMTOR1",0.0803213573238144,0.00152671333370665
"ST14",-0.0610473319348937,0.250994833311625
"MTA2",0.350211757165506,1.31895701536824e-33
"WDR74",0.560831490401653,1.6819936540065e-31
"MYL9",-1.93877165820569,1.66423232911776e-39
"PIGT",0.197216531622426,8.18613762282776e-14
"LSM14B",0.592718601117552,4.70387260033678e-36
"AIP",-0.0275470016017164,0.331752925469706
"FERMT3",-0.0581040345639965,0.186226529829587
"PLCB3",0.00199033987010521,0.957345322680895
"MRPL49",0.351428527074022,3.26364820110955e-12
"CAPN1",-0.292301553530599,1.03503928590076e-21
"VPS51",-0.167073812809672,1.95480135317153e-13
"PPP4C",0.049717689578861,0.125053014672499
"MIA2",0.0855652493035835,0.0424345605862997
"HNMT",-0.290152651960273,1.65389850259652e-11
"PDCD4",-0.706739712108134,6.86678262646094e-34
"PRSS23",-0.615163547781294,4.99532359620211e-11
"CCT5",0.175766339265409,6.37211079815077e-13
"DOCK1",-0.145559331851535,5.17048467952567e-07
"DLAT",-0.130659768424232,0.000309228179415959
"IL18",-0.00233184882001201,0.964033699587524
"SEC24D",0.359656139446735,5.36791785693371e-19
"DENR",0.0490118245464124,0.108479913384021
"NGLY1",-0.0804498595328698,0.069113023977466
"OXSM",-0.0496253690656045,0.144954653053698
"TMEM263",-0.0943729321354116,0.0147056591937041
"ANK3",-0.524199672981662,5.3457649776586e-39
"DSC2",-0.134494823033228,0.0115038713129329
"FAM177A1",-0.162017524940731,0.000157216599749901
"NDUFC2",-0.419072340478072,3.74219593176067e-15
"NARS2",0.270730345239856,1.37027211563929e-13
"NUBPL",-0.267449122640646,1.94650996883199e-05
"EPS8",0.195731253755973,3.02286930680491e-06
"ACAD8",-0.267779875607939,3.54048728207947e-11
"VPS26B",-0.24023408748143,2.20428013700863e-17
"QDPR",-0.63952317518185,9.02314334056376e-25
"QTRT2",0.153654356051309,0.000227914528851876
"ACSL1",-0.20462437414965,0.000992755806499489
"SLC25A4",-1.09147005652631,5.99188865663139e-30
"NBAS",-0.0340327097794606,0.0486981671593208
"TJP1",-0.26101363110812,1.70697561077998e-15
"GUF1",0.19052465308087,6.8754152974815e-06
"FARSB",0.276655278820372,7.85838485070611e-20
"RABGAP1L",-0.00069161493292735,0.993062636543995
"MGAT5",0.792079408512487,1.25699464510775e-39
"HSPB8",-1.81191966801175,8.3760686969634e-36
"ATP5F1A",-0.371048626330554,6.42354575424156e-23
"PDK1",-0.192103633979715,5.71133092267677e-07
"ANKRD44",-0.248710739477151,5.36722015827784e-12
"ZFP36L2",0.454536093339283,1.69555948323924e-11
"SPARCL1",-0.866336931923023,1.45921832349024e-24
"MBNL1",0.540915002090887,3.80761022133975e-32
"NIPBL",0.140562666681214,1.36131463948626e-06
"GPD1L",-0.696577292644769,7.81306444610886e-45
"ITGA1",-0.988611677956332,3.91855118830279e-36
"WASHC2A",-0.0286556609539792,0.411578344274344
"GGPS1",-0.090377374619339,0.0598818275897011
"PLOD2",0.956501184054528,6.29412186409676e-46
"NUBP1",-0.0961322561192724,0.00134173990765846
"SMARCA5",0.528655619064959,4.81381121495462e-56
"RANBP2",0.445837817462066,8.09037740938654e-60
"ATG3",0.100588498758299,1.51731338190628e-05
"TRAPPC8",-0.212887169133791,1.85753900673995e-15
"LPCAT1",0.387032816791429,1.42887425260853e-11
"RPIA",0.0418830328066939,0.497330980419399
"VILL",-0.368099723264539,9.32775818214678e-11
"GTF2E1",0.27755662535746,4.86152734224641e-13
"CFDP1",0.0282600406820318,0.614270761101932
"DDAH1",-0.454616282115102,5.61507757961415e-11
"ERBIN",-0.0979391808219572,0.00175148320445139
"MSI2",0.719964630992529,1.7474742076901e-37
"THY1",0.165565963080416,0.00110298185924786
"OTULIN",0.0778624850546592,0.032688117914478
"TOMM70",0.220427544213745,4.9997992639359e-11
"CC2D1B",-0.0489936751931295,0.0443841709205287
"UCHL1",-1.81237889035246,1.85926133779734e-56
"OLA1",-0.0203796839994978,0.640015476693184
"PDLIM3",-1.28992781101177,4.15956647088755e-34
"ELOC",0.132615003203696,3.98653916813794e-08
"CXADR",0.339365551266357,9.44205628024004e-09
"RABGEF1",-0.115363585190201,1.17152629957796e-06
"MRPL39",0.342029922879318,1.57724893842028e-13
"ATP5PF",-0.497001891270833,5.0655608492245e-14
"APP",0.377461827183602,3.43969685218224e-24
"XPC",0.0781615005904412,0.00507040792704548
"MYO5B",-0.0265953931695593,0.529151999960622
"ABCC3",-0.529950423043886,9.49361405074355e-17
"AGPAT5",0.133979417404716,1.84965742075959e-05
"HSPA13",0.115578438908274,0.00298317760932145
"RHOC",0.0364412396670178,0.60848769029806
"NIFK",0.712026191372947,2.08174856761335e-63
"GEMIN5",0.261063820011269,2.68162353697406e-18
"AKR1B1",-0.700657281065811,1.24676102018961e-24
"NUP205",0.376693874235726,4.18315625783519e-53
"CASP10",-0.0407106660516721,0.293447414607211
"DEPTOR",-0.440286593011892,1.55215089612681e-16
"SLC26A2",-1.37833278096995,9.22802260785376e-36
"ATP1B3",-0.170814932000078,0.000265194399114355
"SMC2",0.704019364766528,3.46345883878797e-39
"VBP1",0.0919191123083153,0.0366045821809093
"VAMP7",0.232573248753911,5.51983413090113e-09
"GNAQ",-0.471241117856323,1.51102146305144e-35
"KCNMA1",-1.04575022632707,7.10125781224426e-34
"DCK",0.22233917044111,5.47473357872864e-09
"STOM",-0.502221407068213,4.87168322428954e-16
"NAAA",-0.378361957000038,3.88436381761423e-12
"CCT8",0.247519288014301,1.76968200671364e-23
"SCAF4",0.215805612364489,1.18539101443419e-10
"ATP5MPL",-0.264322806803605,0.0137956722356081
"PCDH1",-0.365071013309753,2.47586672017312e-17
"UQCRB",-0.192525952284973,7.83687999827081e-06
"RPL30",0.442381851711377,2.57315261670011e-19
"CD109",-0.803074311071915,4.57771827223371e-21
"PRG3",-0.307728024732136,3.00758621831519e-05
"UBE2L6",0.504706781427874,1.61595244873843e-15
"AIFM1",0.184848415063727,8.42355906374999e-06
"KNG1",-0.926728094426111,1.81269865365127e-23
"RBPMS",-0.667854232948011,3.32764338900341e-23
"ODR4",-0.00152715035971682,0.951814177162543
"PDPR",-0.0620530315912905,0.0845543378706749
"DDX19B",-0.0608761967304198,0.0588254890385552
"FCSK",-0.157300955867042,1.17939280843269e-07
"DHRS1",-0.447035746002559,3.26530014274563e-14
"MYO1E",0.140417903421855,3.96662228250295e-07
"APPL1",-0.403881574557973,1.66633070911642e-39
"COQ5",-0.185793510641379,4.43073644494849e-07
"KRTCAP3",-0.206517773486183,5.76721155474022e-07
"MRPL17",0.241100762887972,2.94217013721488e-08
"NCK1",-0.21575876267884,4.94057785944992e-13
"LRRFIP1",0.0615819402529446,0.0414739919703713
"ACTR1B",-0.329690040005955,1.93018033548131e-17
"EIF5B",0.376202090492365,2.1053311431529e-39
"CNOT11",0.093714696123475,5.5311642034032e-05
"ACSM3",-0.410799524219523,3.49882425316475e-09
"NCF1",0.312599275643018,1.02041067597261e-05
"FCER1G",0.945716329949118,1.2334756566536e-20
"ARHGAP17",-0.164370486133907,5.31999620063278e-13
"TMEM141",0.0442663026650149,0.538405007143448
"CELA3A",-0.913268580229453,5.49518153478945e-08
"KPNB1",0.103962769620495,1.41310642120458e-07
"MRPL10",0.407794370233457,6.60024284542262e-15
"SCRN2",-0.29457008442743,4.44574865099516e-12
"NCOA5",0.316124985270594,2.48771742324822e-24
"ELMO2",-0.0634334735366293,0.0380636810831913
"OGFR",0.342983037026607,4.95153495255663e-23
"ATP5PO",-0.428334500070285,2.78521019292284e-33
"CBR1",-0.847944639620831,7.06521439091271e-22
"CBR3",-0.484514527038597,5.740756324815e-18
"NPTN",-1.0441027220318,4.2883181231133e-40
"MCAT",0.162351768147997,2.27111397027872e-07
"PSMB4",0.00853345847931996,0.756168988010407
"HK2",0.0359348372622711,0.496525141251157
"ALDH4A1",0.26678863266055,7.29086556476723e-05
"UBR1",-0.28393829043215,4.06603800479706e-26
"CPNE2",-0.210582382771102,5.26059349567397e-08
"NAE1",-0.059048440323778,0.0145597780515584
"CBFB",0.623530047123203,3.65590799444304e-35
"CHCHD6",0.0332010916784031,0.41582014838771
"CTBP1",0.037208768115265,0.183816126933678
"TPPP3",-1.52110871029626,1.33179414524122e-44
"ATP6V0D1",0.227725438611247,3.01191975215776e-14
"ABR",-0.0954809435744911,0.00010049922647428
"SSU72",0.246351924874826,1.0826166355323e-08
"AP1M1",-0.0212456094130531,0.323581238053589
"CCDC58",0.370180984922566,5.08524236413023e-18
"PDXK",0.110016799893016,0.0336845692339201
"CSTB",0.0263880141634277,0.686382719025277
"AGPAT3",0.143678624210378,3.66566257886696e-06
"S100B",-1.73863011871862,2.21466253312468e-47
"SAFB",0.433775499335813,1.24676198768724e-31
"ETHE1",-0.491583854969477,4.22937299589077e-13
"FLAD1",0.243308022680449,3.24066820214829e-14
"ANO10",-0.45859144517173,1.30669512327695e-29
"AZGP1",-0.951168436284856,2.26503272905671e-16
"NACC1",-0.174675080485182,0.00974809053269639
"HK3",0.478509519678323,1.19777672987136e-12
"CPSF4",0.333252834219006,1.18971749492126e-09
"VPS28",-0.108433624775866,0.00969275256946346
"CUX1",0.216928141796764,2.36813631089987e-16
"PGLYRP2",-0.582730117436675,9.80008101191547e-19
"PSMC2",0.277634867184729,9.39583098530703e-33
"DCUN1D1",-0.125588138477175,3.32536437475783e-05
"PCYT1A",0.0955202948809778,0.000159114947977802
"ACOX1",-0.225697527776051,0.000138183656286558
"CYGB",-0.440737611374085,9.79348257928639e-22
"KRT8",0.316755255188281,1.76098879814735e-06
"STAT5B",-0.29150040577822,3.68637599376816e-11
"ALDH16A1",-0.217027519022737,3.3135641975514e-19
"PSME3",0.828310553353008,3.53335237976611e-53
"ITGA5",-1.38791633298176,5.9775537897332e-28
"LSM12",0.243914591129891,1.44825870136139e-05
"LARP4",0.381867684252321,2.08381737368863e-20
"LEMD2",-0.0325169199375258,0.172583791360694
"ALOX15",-0.317270748193558,4.65735982864623e-05
"EIF4A1",0.337858066763349,1.05287878046503e-17
"LUC7L",0.147472445835979,0.000182325401941404
"FLYWCH2",0.0406964796682256,0.403968412964143
"NCKIPSD",-0.245941694165244,8.92846584441322e-13
"NXF1",0.244332844395658,9.95394020504852e-23
